"time_CF","host_CF","service_CF","message_CF","result_CF"
"May 27 03:54:29",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 03:54:29",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 03:59:30",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 03:59:30",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 03:59:30",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[1]:","Started Session c11697 of user root.",Access
"May 27 03:59:30",linuxvm,"systemd[1]:","Started Session c11698 of user root.",Access
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 03:59:30",linuxvm,"session-c11697.scope:","session-c11697.scope: Succeeded.",Access
"May 27 03:59:30",linuxvm,"session-c11698.scope:","session-c11698.scope: Succeeded.",Access
"May 27 03:59:30",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[532327]:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 03:59:30",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 03:59:30",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 03:59:30",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 27 03:59:30",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 03:59:30",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 04:00:30",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 04:00:30",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 04:00:30",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 04:00:30",linuxvm,"systemd[1]:","Started Session c11699 of user root.",Access
"May 27 04:00:30",linuxvm,"systemd[1]:","Started Session c11700 of user root.",Access
"May 27 04:00:30",linuxvm,"systemd[532503]:",,"Unknown or blank"
"May 27 04:00:30",linuxvm,"systemd[532503]:",,"Unknown or blank"
"May 27 04:00:30",linuxvm,"systemd[532503]:",,"Unknown or blank"
"May 27 04:00:30",linuxvm,"systemd[532503]:",,"Unknown or blank"
"May 27 04:00:30",linuxvm,"systemd[532503]:",,"Unknown or blank"
"May 27 04:00:30",linuxvm,"systemd[532503]:",,"Unknown or blank"
"May 27 04:00:30",linuxvm,"systemd[532503]:",,"Unknown or blank"
"May 27 04:00:30",linuxvm,"systemd[532503]:",,"Unknown or blank"
"May 27 04:00:30",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 00:49:30",linuxvm,"systemd[514894]:",,"Unknown or blank"
"May 27 00:49:30",linuxvm,"systemd[514894]:",,"Unknown or blank"
"May 27 00:49:30",linuxvm,"systemd[514894]:",,"Unknown or blank"
"May 27 00:49:30",linuxvm,"systemd[514894]:",,"Unknown or blank"
"May 27 00:49:30",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 00:49:30",linuxvm,"systemd[514894]:",,"Unknown or blank"
"May 27 00:49:30",linuxvm,"systemd[514894]:",,"Unknown or blank"
"May 27 00:49:30",linuxvm,"systemd[514894]:",,"Unknown or blank"
"May 27 00:49:30",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 00:49:30",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 00:49:30",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 00:49:30",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 00:49:30",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 27 00:49:30",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 00:49:30",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 00:49:30",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 00:50:30",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 00:50:30",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 00:50:30",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[1]:","Started Session c11314 of user root.",Access
"May 27 00:50:30",linuxvm,"systemd[1]:","Started Session c11315 of user root.",Access
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 00:50:30",linuxvm,"session-c11314.scope:","session-c11314.scope: Succeeded.",Access
"May 27 00:50:30",linuxvm,"session-c11315.scope:","session-c11315.scope: Succeeded.",Access
"May 27 00:50:30",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[514980]:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 00:50:30",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 00:50:30",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 27 00:50:30",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 00:50:30",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 00:50:30",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 00:51:01",linuxvm,"systemd[1]:","Started Session 6153 of user omsagent.",Access
"May 27 00:51:13",linuxvm,"session-6153.scope:","session-6153.scope: Succeeded.",Access
"May 27 00:51:30",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 00:51:30",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 00:51:30",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 00:51:30",linuxvm,"systemd[1]:","Started Session c11316 of user root.",Access
"May 27 00:51:30",linuxvm,"systemd[1]:","Started Session c11317 of user root.",Access
"May 27 00:51:30",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:30",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:30",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:30",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:30",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:30",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:30",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:30",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:30",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 00:51:31",linuxvm,"session-c11316.scope:","session-c11316.scope: Succeeded.",Access
"May 27 00:51:31",linuxvm,"session-c11317.scope:","session-c11317.scope: Succeeded.",Access
"May 27 00:51:31",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 00:51:31",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:31",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:31",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:31",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:31",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 00:51:31",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:31",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:31",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:31",linuxvm,"systemd[515173]:",,"Unknown or blank"
"May 27 00:51:31",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 00:51:31",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 00:51:31",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 00:51:31",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 00:51:31",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 27 00:51:31",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 00:51:31",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 00:51:31",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 00:52:31",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 00:52:31",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 00:52:31",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[1]:","Started Session c11318 of user root.",Access
"May 27 00:52:31",linuxvm,"systemd[1]:","Started Session c11319 of user root.",Access
"May 27 00:52:31",linuxvm,"systemd[515251]:","Starting D-Bus User Message Bus Socket.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Reached target Timers.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Reached target Paths.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Listening on D-Bus User Message Bus Socket.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Reached target Sockets.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Reached target Basic System.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Reached target Default.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Startup finished in 32ms.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 00:52:31",linuxvm,"session-c11318.scope:","session-c11318.scope: Succeeded.",Access
"May 27 00:52:31",linuxvm,"session-c11319.scope:","session-c11319.scope: Succeeded.",Access
"May 27 00:52:31",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Stopped target Default.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Stopped target Basic System.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Stopped target Sockets.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Stopped target Paths.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Stopped target Timers.","Unknown or blank"
"May 27 00:52:31",linuxvm,"dbus.socket:","dbus.socket: Succeeded.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Closed D-Bus User Message Bus Socket.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Reached target Shutdown.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[515251]:","Starting Exit the Session...",Access
"May 27 00:52:31",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 00:52:31",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 00:52:31",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 27 00:52:31",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 00:52:31",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 00:52:31",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 00:53:31",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 00:53:31",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 00:53:31",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[1]:","Started Session c11321 of user root.",Access
"May 27 00:53:31",linuxvm,"systemd[1]:","Started Session c11320 of user root.",Access
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 00:53:31",linuxvm,"session-c11320.scope:","session-c11320.scope: Succeeded.",Access
"May 27 00:53:31",linuxvm,"session-c11321.scope:","session-c11321.scope: Succeeded.",Access
"May 27 00:53:31",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"dbus.socket:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[515329]:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 00:53:31",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 00:53:31",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 27 00:53:31",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 00:53:31",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 00:53:31",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 00:54:31",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 00:54:31",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 00:54:31",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[1]:","Started Session c11322 of user root.",Access
"May 27 00:54:31",linuxvm,"systemd[1]:","Started Session c11323 of user root.",Access
"May 27 00:54:31",linuxvm,"systemd[515411]:","Reached target Paths.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Starting D-Bus User Message Bus Socket.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Reached target Timers.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Listening on D-Bus User Message Bus Socket.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Reached target Sockets.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Reached target Basic System.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Reached target Default.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Startup finished in 32ms.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 00:54:31",linuxvm,"session-c11323.scope:","session-c11323.scope: Succeeded.",Access
"May 27 00:54:31",linuxvm,"session-c11322.scope:","session-c11322.scope: Succeeded.",Access
"May 27 00:54:31",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Stopped target Default.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Stopped target Basic System.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Stopped target Timers.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Stopped target Sockets.","Unknown or blank"
"May 27 00:54:31",linuxvm,"dbus.socket:","dbus.socket: Succeeded.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Closed D-Bus User Message Bus Socket.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Stopped target Paths.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Reached target Shutdown.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[515411]:","Starting Exit the Session...",Access
"May 27 00:54:31",linuxvm,"user@0.service:","user@0.service: Succeeded.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[1]:","Stopped User Manager for UID 0.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[1]:","Stopping /run/user/0 mount wrapper...",Process
"May 27 00:54:31",linuxvm,"systemd[1]:","Removed slice User Slice of UID 0.","session refresh"
"May 27 00:54:31",linuxvm,"run-user-0.mount:",,"Unknown or blank"
"May 27 00:54:31",linuxvm,"run-user-0.mount:","run-user-0.mount: Succeeded.","Unknown or blank"
"May 27 00:54:31",linuxvm,"user-runtime-dir@0.service:","user-runtime-dir@0.service: Succeeded.","Unknown or blank"
"May 27 00:54:31",linuxvm,"systemd[1]:","Stopped /run/user/0 mount wrapper.",Process
"May 27 00:55:31",linuxvm,"systemd[1]:","Started /run/user/0 mount wrapper.",Process
"May 27 00:55:31",linuxvm,"systemd[1]:","Created slice User Slice of UID 0.","session refresh"
"May 27 00:55:31",linuxvm,"systemd[1]:","Starting User Manager for UID 0...","Unknown or blank"
"May 27 00:55:31",linuxvm,"systemd[1]:","Started Session c11324 of user root.",Access
"May 27 00:55:31",linuxvm,"systemd[1]:","Started Session c11325 of user root.",Access
"May 27 00:55:31",linuxvm,"systemd[515485]:",,"Unknown or blank"
"May 27 00:55:31",linuxvm,"systemd[515485]:",,"Unknown or blank"
"May 27 00:55:31",linuxvm,"systemd[515485]:",,"Unknown or blank"
"May 27 00:55:31",linuxvm,"systemd[515485]:",,"Unknown or blank"
"May 27 00:55:31",linuxvm,"systemd[515485]:",,"Unknown or blank"
"May 27 00:55:31",linuxvm,"systemd[515485]:",,"Unknown or blank"
"May 27 00:55:31",linuxvm,"systemd[515485]:",,"Unknown or blank"
"May 27 00:55:31",linuxvm,"systemd[515485]:",,"Unknown or blank"
"May 27 00:55:31",linuxvm,"systemd[1]:","Started User Manager for UID 0.","Unknown or blank"
"May 27 00:55:31",linuxvm,"session-c11325.scope:","session-c11325.scope: Succeeded.",Access
"May 27 00:55:31",linuxvm,"session-c11324.scope:","session-c11324.scope: Succeeded.",Access
"May 27 00:55:31",linuxvm,"systemd[1]:","Stopping User Manager for UID 0...","Unknown or blank"
"May 27 00:55:31",linuxvm,"systemd[515485]:",,"Unknown or blank"
"May 27 00:55:31",linuxvm,"systemd[515485]:",,"Unknown or blank"
